id_mbes;X;Y;Z;id_moules;Nbrs_moules;Classe;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;GMM_Classe;New_Classe
40382420;171636.000;5152721.000;12.062;622;1;Inexistant;1.737140;3.396576e-02;0.668137;0.999731;0.626777;0.372953;1.654885e-04;2.693020e-04;2.402140e-03;1.160000e-10;1.000000e-12;9.607389;6.024282;0.175000;-0.098000;0.077001;0;Rare
40382927;171631.000;5152722.000;12.320;622;1;Inexistant;1.735141;3.742139e-02;0.668293;0.999640;0.625073;0.374567;2.214673e-04;3.600600e-04;9.005375e-04;-1.160000e-10;-0.000000e+00;9.605324;6.007484;0.138000;-0.059000;0.079000;0;Rare
40382928;171632.000;5152722.000;12.184;622;1;Inexistant;1.734599;3.622362e-02;0.668119;0.999673;0.625030;0.374644;2.008721e-04;3.265543e-04;5.946676e-04;1.160000e-10;0.000000e+00;9.602973;6.005279;0.103000;-0.054000;0.049000;0;Rare
40382929;171633.000;5152722.000;12.119;622;1;Inexistant;1.734115;3.331033e-02;0.667768;0.999746;0.625133;0.374613;1.561842e-04;2.538995e-04;3.663649e-04;-1.160000e-10;-0.000000e+00;9.600544;6.004057;0.084000;-0.042000;0.042000;0;Rare
40382930;171634.000;5152722.000;12.059;622;1;Inexistant;1.734134;3.025683e-02;0.667329;0.999810;0.624536;0.375274;1.170692e-04;1.902276e-04;2.939624e-04;-1.862000e-09;-1.000000e-12;9.604925;6.000450;0.094000;-0.015000;0.079000;0;Rare
40382931;171635.000;5152722.000;12.059;622;1;Inexistant;1.734927;3.985927e-02;0.668712;0.999565;0.625370;0.374195;2.676198e-04;4.352142e-04;7.999701e-04;1.160000e-10;0.000000e+00;9.601500;6.008667;0.134000;-0.036000;0.098000;0;Rare
40382932;171636.000;5152722.000;11.989;622;1;Inexistant;1.735307;3.821085e-02;0.668231;0.999617;0.624079;0.375537;2.358729e-04;3.832572e-04;8.027703e-04;-1.861000e-09;-3.000000e-12;9.611842;6.002237;0.121000;-0.023001;0.098000;0;Rare
40383439;171631.000;5152723.000;12.293;622;1;Inexistant;1.734988;3.803858e-02;0.668308;0.999622;0.624656;0.374966;2.326464e-04;3.781462e-04;7.280672e-04;-1.160000e-10;-0.000000e+00;9.606731;6.004532;0.110999;-0.007999;0.103000;0;Rare
40383440;171632.000;5152723.000;12.148;622;1;Inexistant;1.734024;3.092106e-02;0.667394;0.999797;0.624523;0.375274;1.249517e-04;2.030377e-04;2.229504e-04;1.862000e-09;0.000000e+00;9.604243;6.000024;0.066999;-0.009000;0.058000;0;Rare
40383441;171633.000;5152723.000;12.074;622;1;Inexistant;1.733817;2.963238e-02;0.667359;0.999821;0.625056;0.374765;1.099472e-04;1.787097e-04;2.124465e-04;1.160000e-10;0.000000e+00;9.600238;6.002400;0.071000;-0.022000;0.049000;0;Rare
40383442;171634.000;5152723.000;12.028;622;1;Inexistant;1.733657;3.095253e-02;0.667460;0.999796;0.624872;0.374924;1.253176e-04;2.036761e-04;7.560162e-05;-1.160000e-10;-0.000000e+00;9.600144;6.000817;0.057000;-0.023001;0.033999;0;Rare
40383443;171635.000;5152723.000;11.950;622;1;Inexistant;1.733601;2.616836e-02;0.667014;0.999877;0.624830;0.375047;7.572330e-05;1.230561e-04;6.988852e-05;1.160000e-10;0.000000e+00;9.601033;6.000193;0.051001;-0.035001;0.016000;0;Rare
40383444;171636.000;5152723.000;11.928;622;1;Inexistant;1.733922;3.277057e-02;0.667618;0.999758;0.624638;0.375120;1.487399e-04;2.417203e-04;1.685400e-04;1.160000e-10;0.000000e+00;9.602542;6.000433;0.082999;-0.004999;0.078000;0;Rare
40383951;171631.000;5152724.000;12.131;622;1;Inexistant;1.734470;3.621186e-02;0.667972;0.999674;0.624212;0.375461;2.007370e-04;3.261705e-04;3.698351e-04;-1.160000e-10;0.000000e+00;9.607099;6.000003;0.084999;0.000000;0.084999;0;Rare
40383952;171632.000;5152724.000;12.088;622;1;Inexistant;1.733574;2.793818e-02;0.667160;0.999850;0.624821;0.375030;9.215219e-05;1.497584e-04;4.102608e-05;-1.160000e-10;-0.000000e+00;9.600621;6.000104;0.059999;-0.033999;0.026000;0;Rare
40383953;171633.000;5152724.000;12.017;622;1;Inexistant;1.733515;2.279904e-02;0.666805;0.999919;0.624998;0.374921;5.007342e-05;8.137733e-05;6.905650e-05;1.160000e-10;0.000000e+00;9.600056;6.000793;0.045000;-0.033000;0.012000;0;Rare
40383954;171634.000;5152724.000;11.959;622;1;Inexistant;1.733722;2.239452e-02;0.666767;0.999923;0.624924;0.374999;4.745621e-05;7.712004e-05;1.769361e-04;-1.862000e-09;-1.000000e-12;9.601691;6.001066;0.064000;-0.021999;0.042001;0;Rare
40383955;171635.000;5152724.000;11.896;622;1;Inexistant;1.733635;2.377870e-02;0.666854;0.999908;0.624915;0.374993;5.681190e-05;9.232500e-05;1.188015e-04;1.863000e-09;1.000000e-12;9.601084;6.000748;0.051001;-0.042001;0.009000;0;Rare
40383956;171636.000;5152724.000;11.878;622;1;Inexistant;1.733672;3.018334e-02;0.667368;0.999811;0.624802;0.375010;1.162066e-04;1.888566e-04;7.714731e-05;1.863000e-09;0.000000e+00;9.600814;6.000417;0.060000;-0.027000;0.033000;0;Rare
40384464;171632.000;5152725.000;12.030;622;1;Inexistant;1.733730;2.797554e-02;0.667208;0.999850;0.625071;0.374778;9.251395e-05;1.503696e-04;1.774524e-04;-1.863000e-09;0.000000e+00;9.600001;6.002129;0.059999;-0.038000;0.021999;0;Rare
40384465;171633.000;5152725.000;11.944;622;1;Inexistant;1.733556;2.661135e-02;0.667066;0.999871;0.624926;0.374945;7.963199e-05;1.294167e-04;5.920739e-05;1.863000e-09;0.000000e+00;9.600144;6.000620;0.047000;0.000000;0.047000;0;Rare
40384466;171634.000;5152725.000;11.909;622;1;Inexistant;1.733662;2.778294e-02;0.667168;0.999853;0.624942;0.374911;9.062031e-05;1.472794e-04;1.154999e-04;-1.863000e-09;-0.000000e+00;9.600424;6.001121;0.064000;-0.021999;0.042001;0;Rare
40384467;171635.000;5152725.000;11.861;622;1;Inexistant;1.733640;2.433155e-02;0.666894;0.999901;0.624925;0.374976;6.086741e-05;9.891703e-05;1.206513e-04;-1.160000e-10;-0.000000e+00;9.600972;6.000840;0.050000;-0.021999;0.028001;0;Rare
40969234;171800.000;5153384.000;9.437;309;14;Commun;1.738495;7.241603e-02;0.677137;0.997380;0.622205;0.375175;1.609750e-03;2.619778e-03;1.333668e-03;-1.160000e-10;-0.000000e+00;9.614125;6.007143;0.254000;-0.175000;0.079000;0;Abondant
40969235;171801.000;5153384.000;9.390;309;14;Commun;1.739637;8.529344e-02;0.683075;0.995704;0.622269;0.373435;2.633993e-03;4.295675e-03;1.288362e-03;1.863000e-09;-1.000000e-12;9.600288;6.015203;0.294000;-0.294000;0.000000;0;Abondant
40969236;171802.000;5153384.000;9.381;309;14;Commun;1.749942;8.857598e-02;0.685243;0.995181;0.624770;0.370411;2.948573e-03;4.819171e-03;7.445604e-03;1.859000e-09;-3.200000e-11;9.636201;6.066843;0.453000;-0.356000;0.097000;0;Abondant
40969237;171803.000;5153384.000;9.370;309;14;Commun;1.756467;8.231831e-02;0.681660;0.996141;0.622757;0.373385;2.366552e-03;3.858602e-03;1.118069e-02;1.853000e-09;-5.500000e-11;9.695464;6.075325;0.413000;-0.314000;0.099000;2;Abondant
40969721;171800.000;5153385.000;9.343;309;14;Commun;1.748063;7.861856e-02;0.680642;0.996639;0.627059;0.369580;2.057469e-03;3.361455e-03;7.399037e-03;1.860000e-09;-3.000000e-11;9.629541;6.070655;0.336000;-0.296000;0.040000;0;Abondant
40969722;171801.000;5153385.000;9.308;309;14;Commun;1.746088;7.268729e-02;0.677452;0.997350;0.623385;0.373965;1.627238e-03;2.650259e-03;5.897388e-03;1.858000e-09;-2.900000e-11;9.648758;6.040464;0.307000;-0.116000;0.191000;0;Abondant
40969723;171802.000;5153385.000;9.290;309;14;Commun;1.739900;6.026419e-02;0.673107;0.998493;0.623778;0.374715;9.263263e-04;1.506940e-03;2.908868e-03;-1.860000e-09;1.400000e-11;9.625759;6.018839;0.240000;-0.027000;0.213000;0;Abondant
40969724;171803.000;5153385.000;9.294;309;14;Commun;1.735218;5.167103e-02;0.670882;0.999051;0.624415;0.374636;5.834676e-04;9.489007e-04;5.705482e-04;-1.862000e-09;2.000000e-12;9.602680;6.005167;0.149000;-0.018000;0.131000;0;Abondant
40969725;171804.000;5153385.000;9.335;309;14;Commun;1.734042;2.791772e-02;0.667110;0.999851;0.624548;0.375303;9.195915e-05;1.494195e-04;2.610892e-04;1.160000e-10;0.000000e+00;9.604834;6.000113;0.077000;-0.042000;0.035000;0;Abondant
40970207;171799.000;5153386.000;9.206;309;14;Commun;1.736065;4.790207e-02;0.670226;0.999244;0.625522;0.373722;4.646104e-04;7.559368e-04;1.345873e-03;-1.862000e-09;4.000000e-12;9.603110;6.014215;0.183000;-0.040000;0.143000;0;Abondant
40970208;171800.000;5153386.000;9.297;309;14;Commun;1.734670;2.680776e-02;0.666969;0.999868;0.624287;0.375581;8.142773e-05;1.322835e-04;5.817331e-04;-1.160000e-10;0.000000e+00;9.610052;6.000702;0.110000;-0.032000;0.078000;0;Abondant
40970209;171801.000;5153386.000;9.261;309;14;Commun;1.733689;2.804605e-02;0.667192;0.999848;0.624943;0.374905;9.321963e-05;1.515049e-04;1.294903e-04;-1.863000e-09;1.000000e-12;9.600513;6.001233;0.056000;-0.004000;0.052000;0;Abondant
40970210;171802.000;5153386.000;9.257;309;14;Commun;1.733948;3.059760e-02;0.667387;0.999803;0.624667;0.375136;1.210642e-04;1.967367e-04;2.086715e-04;1.862000e-09;-1.000000e-12;9.603047;6.000600;0.080000;-0.008000;0.072000;0;Abondant
40970211;171803.000;5153386.000;9.243;309;14;Commun;1.738402;5.854498e-02;0.672813;0.998618;0.625023;0.373595;8.488068e-04;1.381676e-03;2.331300e-03;1.160000e-10;-1.000000e-12;9.611592;6.020748;0.234000;-0.036000;0.198000;0;Abondant
40970212;171804.000;5153386.000;9.183;309;14;Commun;1.750242;7.536566e-02;0.678639;0.997044;0.623774;0.373269;1.814045e-03;2.956325e-03;8.209058e-03;1.160000e-10;3.000000e-12;9.665767;6.057832;0.329000;-0.097000;0.232000;2;Abondant
40970693;171799.000;5153387.000;9.129;309;14;Commun;1.740136;4.857380e-02;0.670306;0.999212;0.625158;0.374054;4.845096e-04;7.881685e-04;3.603864e-03;1.160000e-10;-1.000000e-12;9.627400;6.026235;0.227000;-0.072000;0.155000;0;Abondant
40970694;171800.000;5153387.000;9.113;309;14;Commun;1.746204;5.712438e-02;0.673337;0.998715;0.630410;0.368305;7.868988e-04;1.284990e-03;7.811103e-03;-1.860000e-09;2.900000e-11;9.624023;6.079445;0.296000;-0.198000;0.098000;0;Abondant
40970695;171801.000;5153387.000;9.105;309;14;Commun;1.739217;6.617717e-02;0.675450;0.998001;0.626081;0.371921;1.226103e-03;1.998643e-03;2.731011e-03;-1.862000e-09;6.000000e-12;9.602582;6.031181;0.256000;-0.232000;0.024000;0;Abondant
40970696;171802.000;5153387.000;9.103;309;14;Commun;1.734966;5.463860e-02;0.671575;0.998878;0.624122;0.374756;6.900583e-04;1.122288e-03;2.969651e-04;1.863000e-09;-1.000000e-12;9.600970;6.002953;0.147000;-0.147000;0.000000;0;Abondant
40970697;171803.000;5153387.000;9.175;309;14;Commun;1.739428;7.312478e-02;0.677659;0.997301;0.623550;0.373751;1.656765e-03;2.698785e-03;2.087533e-03;-1.160000e-10;1.000000e-12;9.610404;6.018508;0.249000;-0.191000;0.058000;0;Abondant
40970698;171804.000;5153387.000;9.149;309;14;Commun;1.742511;6.558190e-02;0.674031;0.998058;0.619184;0.378875;1.196315e-03;1.941699e-03;3.362909e-03;1.857000e-09;-6.000000e-12;9.662326;6.001514;0.254000;-0.130000;0.124000;0;Abondant
40971180;171800.000;5153388.000;9.106;309;14;Commun;1.740618;7.689013e-02;0.679337;0.996859;0.623967;0.372893;1.926537e-03;3.140732e-03;2.661207e-03;1.160000e-10;-1.000000e-12;9.609310;6.026068;0.332000;-0.107000;0.225000;0;Abondant
40971181;171801.000;5153388.000;9.091;309;14;Commun;1.846426;1.509984e-01;0.728892;0.975425;0.568958;0.406467;1.518752e-02;2.457505e-02;4.194485e-02;1.120000e-10;1.000000e-11;10.269917;6.095531;1.016000;-0.124000;0.892000;2;Abondant
