        id           X            Y       Z  Nbrs_Moules id_moules
  15868494  150312.000  5135765.000   2.829            1       402
  15868495  150313.000  5135765.000   2.829            1       402
  15868923  150311.000  5135766.000   2.829            1       402
  15868924  150312.000  5135766.000   2.829            1       402
  15868925  150313.000  5135766.000   2.829            1       402
  15869353  150311.000  5135767.000   2.829            1       402
  15869354  150312.000  5135767.000   2.829            1       402
  15869355  150313.000  5135767.000   2.829            1       402
  15869782  150310.000  5135768.000   2.564            1       402
  15870210  150310.000  5135769.000   2.564            1       402
  15870638  150310.000  5135770.000   2.564            1       402
  15869783  150311.000  5135768.000   2.659            1       402
  15869784  150312.000  5135768.000   2.659            1       402
  15869785  150313.000  5135768.000   2.659            1       402
  15870211  150311.000  5135769.000   2.659            1       402
  15870212  150312.000  5135769.000   2.659            1       402
  15870213  150313.000  5135769.000   2.659            1       402
  15870639  150311.000  5135770.000   2.654            1       402
  15870640  150312.000  5135770.000   2.654            1       402
  15870641  150313.000  5135770.000   2.654            1       402
  15868496  150314.000  5135765.000   2.991            1       402
  15868497  150315.000  5135765.000   2.991            1       402
  15868926  150314.000  5135766.000   2.991            1       402
  15868927  150315.000  5135766.000   2.991            1       402
  15869356  150314.000  5135767.000   2.991            1       402
  15869357  150315.000  5135767.000   2.991            1       402
  15868498  150316.000  5135765.000   3.261            1       402
  15868499  150317.000  5135765.000   3.261            1       402
  15868928  150316.000  5135766.000   3.261            1       402
  15868929  150317.000  5135766.000   3.261            1       402
  15869358  150316.000  5135767.000   3.261            1       402
  15869359  150317.000  5135767.000   3.261            1       402
  15869786  150314.000  5135768.000   2.853            1       402
  15869787  150315.000  5135768.000   2.853            1       402
  15870214  150314.000  5135769.000   2.853            1       402
  15870215  150315.000  5135769.000   2.853            1       402
  15870642  150314.000  5135770.000   2.720            1       402
  15870643  150315.000  5135770.000   2.720            1       402
  15869788  150316.000  5135768.000   3.047            1       402
  15869789  150317.000  5135768.000   3.047            1       402
  15870216  150316.000  5135769.000   3.047            1       402
  15870217  150317.000  5135769.000   3.047            1       402
  15870644  150316.000  5135770.000   2.817            1       402
  15870645  150317.000  5135770.000   2.817            1       402
  15871067  150311.000  5135771.000   2.654            1       402
  15871068  150312.000  5135771.000   2.654            1       402
  15871069  150313.000  5135771.000   2.654            1       402
  15871493  150312.000  5135772.000   2.654            1       402
  15871494  150313.000  5135772.000   2.654            1       402
  15871070  150314.000  5135771.000   2.720            1       402
  15871071  150315.000  5135771.000   2.720            1       402
  15871072  150316.000  5135771.000   2.817            1       402
  15871073  150317.000  5135771.000   2.817            1       402
  15871495  150314.000  5135772.000   2.720            1       402
  15871496  150315.000  5135772.000   2.720            1       402
  15871497  150316.000  5135772.000   2.817            1       402
  15868500  150318.000  5135765.000   3.261            1       402
  15868930  150318.000  5135766.000   3.261            1       402
  15868931  150319.000  5135766.000   3.453            1       402
  15869360  150318.000  5135767.000   3.261            1       402
  15869361  150319.000  5135767.000   3.453            1       402
  15869790  150318.000  5135768.000   3.047            1       402
  15869791  150319.000  5135768.000   3.256            1       402
  15870218  150318.000  5135769.000   3.047            1       402
  15870219  150319.000  5135769.000   3.256            1       402
  15870646  150318.000  5135770.000   2.817            1       402
  77646912  201223.000  5172600.000   1.127           19       403
  77647078  201223.000  5172601.000   1.127           19       403
  77647244  201223.000  5172602.000   0.938           19       403
  77647410  201223.000  5172603.000   0.938           19       403
  77647576  201223.000  5172604.000   0.685           19       403
  77646589  201225.000  5172598.000   1.231           19       403
  77646590  201226.000  5172598.000   1.231           19       403
  77646591  201227.000  5172598.000   1.193           19       403
  77646592  201228.000  5172598.000   1.193           19       403
  77646593  201229.000  5172598.000   1.193           19       403
  77646747  201224.000  5172599.000   1.099           19       403
  77646748  201225.000  5172599.000   1.099           19       403
  77646913  201224.000  5172600.000   1.099           19       403
  77646914  201225.000  5172600.000   1.099           19       403
  77647079  201224.000  5172601.000   1.099           19       403
  77647080  201225.000  5172601.000   1.099           19       403
  77646749  201226.000  5172599.000   1.099           19       403
  77646750  201227.000  5172599.000   1.077           19       403
  77646915  201226.000  5172600.000   1.099           19       403
  77646916  201227.000  5172600.000   1.077           19       403
  77647081  201226.000  5172601.000   1.099           19       403
  77647082  201227.000  5172601.000   1.077           19       403
  77647245  201224.000  5172602.000   0.938           19       403
  77647246  201225.000  5172602.000   0.939           19       403
  77647411  201224.000  5172603.000   0.938           19       403
  77647412  201225.000  5172603.000   0.939           19       403
  77647577  201224.000  5172604.000   0.551           19       403
  77647578  201225.000  5172604.000   0.551           19       403
  77647247  201226.000  5172602.000   0.939           19       403
  77647248  201227.000  5172602.000   0.855           19       403
